pair_type,stem_a,stem_b,frame_gap,grayscale_correlation,dhash_hamming,split_relation
numeric_adjacent,003860,003863,3,0.05328425019979477,35,cross_split
numeric_adjacent,003863,003868,5,-0.05264052003622055,36,cross_split
numeric_adjacent,003868,003869,1,0.18518048524856567,32,both_train
numeric_adjacent,003869,003872,3,0.042139969766139984,31,both_train
numeric_adjacent,003872,003873,1,0.4550391435623169,24,both_train
numeric_adjacent,003873,003882,9,0.02614695578813553,32,cross_split
numeric_adjacent,003882,003890,8,-0.04029393941164017,23,cross_split
numeric_adjacent,003890,003895,5,0.4833914041519165,22,both_train
numeric_adjacent,003895,003896,1,0.9151136875152588,6,cross_split
numeric_adjacent,003896,003898,2,0.6412633657455444,24,both_val
numeric_adjacent,003898,003900,2,0.22002354264259338,24,both_val
numeric_adjacent,003900,003902,2,-0.23385821282863617,33,cross_split
numeric_adjacent,003902,003904,2,0.27487272024154663,27,cross_split
numeric_adjacent,003904,003916,12,-0.17016462981700897,26,both_val
numeric_adjacent,003916,003919,3,0.7974717617034912,25,cross_split
numeric_adjacent,003919,003923,4,0.7576645016670227,29,both_train
numeric_adjacent,003923,003925,2,0.7965204119682312,20,both_train
numeric_adjacent,003925,003926,1,0.7373199462890625,21,cross_split
numeric_adjacent,003926,003930,4,0.7850651741027832,28,cross_split
numeric_adjacent,003930,003934,4,-0.565189003944397,32,both_train
numeric_adjacent,003934,003941,7,-0.18577060103416443,32,both_train
numeric_adjacent,003941,003942,1,0.49020951986312866,30,both_train
numeric_adjacent,003942,003946,4,-0.07596302032470703,26,both_train
numeric_adjacent,003946,003949,3,0.602044403553009,23,both_train
numeric_adjacent,003949,003955,6,-0.574817955493927,31,both_train
numeric_adjacent,003955,003958,3,0.6231606006622314,28,both_train
numeric_adjacent,003958,003963,5,-0.47374215722084045,25,both_train
numeric_adjacent,003963,003965,2,0.6991286277770996,26,both_train
numeric_adjacent,003965,003973,8,0.48177075386047363,30,cross_split
numeric_adjacent,003973,003974,1,0.6181015372276306,22,cross_split
numeric_adjacent,003974,003976,2,0.5756600499153137,32,cross_split
numeric_adjacent,003976,003979,3,0.3290488123893738,26,both_val
numeric_adjacent,003979,003980,1,0.50949627161026,34,cross_split
numeric_adjacent,003980,003982,2,0.3597854971885681,32,both_train
numeric_adjacent,003982,003985,3,0.09801745414733887,36,both_train
numeric_adjacent,003985,003987,2,-0.11186984181404114,36,both_train
numeric_adjacent,003987,003993,6,-0.25531983375549316,35,both_train
numeric_adjacent,003993,003996,3,0.5380128026008606,26,both_train
random_baseline,00000004,00000579,575,0.8248332738876343,37,both_train
random_baseline,00000025,000008_035_00000429,404,-0.0445873960852623,35,both_train
random_baseline,00000025,shuming_562_00000223,198,-0.6944659352302551,30,both_train
random_baseline,00000031,hehe_19_00000013,18,0.6420320868492126,31,both_train
random_baseline,00000033,000016_008_suppl_00000331,298,-0.7140122056007385,34,both_train
random_baseline,00000036,000005_010_00000001,35,0.6756364107131958,33,cross_split
random_baseline,00000038,000007_011_00000501,463,0.5837330222129822,31,cross_split
random_baseline,00000045,000014_064_00000135,90,0.15827688574790955,32,both_train
random_baseline,00000045,000032_027_00000013,32,-0.14244642853736877,30,both_train
random_baseline,00000045,001260,1215,-0.005704368464648724,28,cross_split
random_baseline,00000045,shuming_40_00000065,20,0.01599407196044922,22,both_train
random_baseline,00000047,000016_021_00000249,202,0.10907764732837677,35,both_train
random_baseline,00000052,000013_055_00000241,189,0.5643730759620667,30,both_val
random_baseline,00000054,000003_069_00000175,121,0.5064709782600403,29,both_train
random_baseline,00000063,00000257,194,0.7922945022583008,30,both_train
random_baseline,00000068,001529,1461,-0.5942546725273132,31,both_train
random_baseline,00000068,002998,2930,0.02231990173459053,29,both_train
random_baseline,00000084,000018_004_00000232,148,0.38573968410491943,31,both_train
random_baseline,00000084,001989,1905,-0.04334726929664612,40,both_train
random_baseline,00000090,shuming_147_00000179,89,-0.15672807395458221,35,both_train
random_baseline,00000093,000005_004_00000191,98,-0.2300223410129547,32,both_train
random_baseline,00000093,001295,1202,0.3746489882469177,35,both_train
random_baseline,00000093,shuming_1282_00000093,0,0.009580734185874462,25,both_train
random_baseline,00000095,000300,205,0.4793888330459595,37,both_train
random_baseline,00000106,000014_045_suppl_00000390,284,-0.5231868028640747,30,both_train
random_baseline,00000111,00000415,304,0.8648009300231934,33,both_train
random_baseline,00000111,000605,494,-0.1892159879207611,35,both_train
random_baseline,00000111,shuming_551_00000248,137,0.12240119278430939,35,both_train
random_baseline,00000120,00000244,124,0.8094586730003357,24,cross_split
random_baseline,00000122,000003_068_00000082,40,0.23670604825019836,28,both_train
random_baseline,00000129,000019_018_00000049,80,0.027469662949442863,24,both_train
random_baseline,00000129,001981,1852,0.08256790786981583,29,both_train
random_baseline,00000139,hehe_258_000002_050_00000066,73,-0.24334831535816193,40,cross_split
random_baseline,00000143,shuming_460_00000016,127,0.7021202445030212,32,cross_split
random_baseline,00000143,shuming_921_00000342,199,0.32548433542251587,39,both_train
random_baseline,00000147,00000585,438,0.8465563654899597,39,cross_split
random_baseline,00000168,000008_003_00000235,67,-0.5918525457382202,30,both_train
random_baseline,00000168,000016_039_00000190,22,-0.18284550309181213,31,both_train
random_baseline,00000168,shuming_45_00000001,167,0.4321780204772949,34,cross_split
random_baseline,00000171,003469,3298,-0.6175436973571777,33,both_train
random_baseline,00000175,003160,2985,0.6700160503387451,25,cross_split
random_baseline,00000177,000008_005_00000665,488,-0.38842180371284485,33,both_train
random_baseline,00000177,002087,1910,-0.13080623745918274,30,cross_split
random_baseline,00000177,002174,1997,-0.09241098165512085,31,both_train
random_baseline,00000189,000014_053_suppl_00000165,24,-0.46761661767959595,39,both_train
random_baseline,00000189,000027,162,-0.49999740719795227,27,both_train
random_baseline,000002,000019_039_00000277,275,0.20981766283512115,30,both_train
random_baseline,00000205,000023_012_00000085,120,0.04980585724115372,32,both_train
random_baseline,00000207,002386,2179,0.26363644003868103,28,both_train
random_baseline,00000212,001786,1574,-0.1567673534154892,35,both_train
random_baseline,00000212,shuming_746_00000017,195,0.3231050968170166,25,cross_split
random_baseline,00000214,002432,2218,0.2016596496105194,26,cross_split
random_baseline,00000216,000005_028_00000163,53,-0.06622716039419174,33,cross_split
random_baseline,00000220,shuming_830_00000326,106,-0.020878244191408157,35,cross_split
random_baseline,00000225,000018_008_00000261,36,0.2384582757949829,35,both_train
random_baseline,00000225,hehe_112_000002_003_00000082,143,0.15903837978839874,34,both_train
random_baseline,00000228,000022_018_00000001,227,-0.23625463247299194,35,both_train
random_baseline,00000228,003265,3037,-0.03178519010543823,31,both_train
random_baseline,00000228,shuming_37_00000261,33,-0.48154687881469727,33,both_train
random_baseline,00000228,shuming_924_00000267,39,0.09169891476631165,31,both_train
random_baseline,00000230,000005_036_00000001,229,-0.1977153718471527,25,both_train
random_baseline,00000230,000014_023_suppl_00000346,116,-0.47449034452438354,39,both_train
random_baseline,00000230,000022_008_00000001,229,-0.64756178855896,35,both_train
random_baseline,00000234,000013_002_00000001,233,0.11070255935192108,30,both_train
random_baseline,00000241,000013_055_00000001,240,0.4361293911933899,30,cross_split
random_baseline,00000241,002158,1917,-0.3679083585739136,31,both_train
random_baseline,00000243,000583,340,-0.5930060148239136,30,cross_split
random_baseline,00000271,shuming_1201_00000116,155,-0.11861533671617508,28,both_train
random_baseline,00000273,000013_040_suppl_00000333,60,0.16429777443408966,29,both_train
random_baseline,00000273,000016_042_00000261,12,-0.0925350934267044,30,both_train
random_baseline,00000273,003838,3565,-0.3811832070350647,35,both_train
random_baseline,00000275,000019_030_00000285,10,0.13880129158496857,23,both_train
random_baseline,00000275,shuming_80_00000187,88,-0.09518219530582428,38,cross_split
random_baseline,00000291,000429,138,0.039221953600645065,33,both_train
random_baseline,000002_080_00000048,shuming_1027_00000268,220,-0.12279096245765686,31,cross_split
random_baseline,000002_080_00000048,shuming_498_00000035,13,0.4912269413471222,28,both_val
random_baseline,000002_081_00000001,000016_034_00000199,198,-0.36091041564941406,39,both_train
random_baseline,000002_081_00000047,000006_015_00000329,282,0.22813962399959564,32,both_train
random_baseline,000002_081_00000047,000021_014_00000131,84,-0.40198802947998047,38,both_train
random_baseline,000002_081_00000047,000022_018_00000001,46,0.06840518862009048,28,both_train
random_baseline,000002_081_00000047,hehe_113_000002_003_00000163,116,0.11577247828245163,28,cross_split
random_baseline,000002_081_00000047,hehe_87_00000315,268,0.1668323278427124,33,cross_split
random_baseline,000002_081_00000185,003160,2975,0.12968438863754272,32,both_train
random_baseline,000002_081_00000185,shuming_611_00000254,69,-0.3784252405166626,32,cross_split
random_baseline,000002_083_00000113,001461,1348,-0.11278832703828812,39,both_train
random_baseline,00000321,001631,1310,-0.18172213435173035,27,both_train
random_baseline,00000332,00000485,153,0.21188639104366302,25,both_train
random_baseline,00000332,000029,303,0.18342094123363495,32,both_train
random_baseline,00000346,003134,2788,-0.13878056406974792,31,both_train
random_baseline,00000364,000013_017_00000187,177,-0.5280542373657227,31,both_train
random_baseline,00000364,003993,3629,0.33680692315101624,28,both_train
random_baseline,00000364,shuming_793_00000117,247,0.15419194102287292,33,cross_split
random_baseline,00000367,000012_023_00000238,129,0.29994142055511475,27,both_train
random_baseline,00000373,003976,3603,0.1540895700454712,33,cross_split
random_baseline,00000394,000917,523,0.5518581867218018,22,cross_split
random_baseline,00000394,001578,1184,-0.729367733001709,27,cross_split
random_baseline,00000399,001318,919,-0.2633834779262543,38,both_train
random_baseline,00000399,shuming_655_00000135,264,-0.5965783596038818,37,cross_split
random_baseline,000003_002_00000178,shuming_838_00000381,203,0.13710841536521912,36,both_train
random_baseline,000003_014_00000161,000013_045_00000343,182,-0.4828164577484131,39,both_train
random_baseline,000003_015_00000001,000004_002_00000084,83,-0.4822733402252197,35,both_train
random_baseline,000003_026_00000001,003987,3986,0.06138601899147034,33,both_train
random_baseline,000003_026_00000001,shuming_1143_00000368,367,0.13744892179965973,28,both_train
random_baseline,000003_028_00000325,002457,2132,-0.08568824827671051,34,both_train
random_baseline,000003_035_00000001,002278,2277,0.16483139991760254,34,both_train
random_baseline,000003_035_00000179,003234,3055,-0.14384561777114868,33,both_train
random_baseline,000003_069_00000088,000433,345,-0.42229095101356506,27,both_train
random_baseline,000003_069_00000175,001459,1284,-0.14281630516052246,33,both_train
random_baseline,000003_080_00000409,002816,2407,0.029447069391608238,34,both_val
random_baseline,000003_081_00000171,000195,24,0.32167303562164307,30,both_train
random_baseline,000003_081_00000341,003460,3119,-0.05833355337381363,30,both_train
random_baseline,00000401,001294,893,0.42589712142944336,32,both_train
random_baseline,00000401,shuming_1037_00000263,138,0.12325829267501831,33,both_train
random_baseline,00000415,shuming_29_00000006,409,-0.5322482585906982,38,both_train
random_baseline,00000419,000543,124,-0.4917115271091461,32,both_train
random_baseline,00000419,shuming_1256_00000326,93,-0.03987186402082443,29,both_train
random_baseline,00000423,shuming_698_00000001,422,0.18919451534748077,34,both_train
random_baseline,00000426,shuming_204_00000268,158,-0.2072109580039978,32,both_train
random_baseline,00000435,000019_029_00000205,230,-0.1202181801199913,31,cross_split
random_baseline,00000440,shuming_396_00000045,395,0.5170329809188843,37,cross_split
random_baseline,00000460,00000640,180,0.7194478511810303,22,cross_split
random_baseline,00000462,shuming_1306_00000306,156,0.01594252698123455,37,cross_split
random_baseline,00000467,003090,2623,0.46217018365859985,23,cross_split
random_baseline,00000480,000004_036_00000325,155,-0.4664127826690674,34,both_train
random_baseline,00000481,003679,3198,-0.43571698665618896,39,both_train
random_baseline,00000490,shuming_911_00000162,328,0.08762719482183456,30,both_train
random_baseline,00000497,000017_015_00000001,496,-0.02990652248263359,31,both_val
random_baseline,000004_002_00000001,003815,3814,-0.18661752343177795,40,cross_split
random_baseline,000004_009_00000001,000339,338,0.47297239303588867,29,both_train
random_baseline,000004_010_00000199,000944,745,-0.0585193857550621,27,cross_split
random_baseline,000004_010_00000199,002509,2310,0.17439869046211243,27,cross_split
random_baseline,000004_011_00000001,003078,3077,-0.02578333392739296,19,both_train
random_baseline,000004_013_00000001,000013_010_00000232,231,-0.02461286261677742,29,both_train
random_baseline,000004_013_00000241,001372,1131,0.31228935718536377,33,both_train
random_baseline,000004_013_00000241,002243,2002,0.1973232626914978,35,both_train
random_baseline,000004_013_00000241,hehe_111_000002_003_00000001,240,0.4079064130783081,20,both_train
random_baseline,000004_013_00000241,shuming_230_00000101,140,0.05546296387910843,29,both_train
random_baseline,000004_018_00000341,002542,2201,-0.21112507581710815,33,cross_split
random_baseline,000004_019_00000321,002842,2521,0.0346280038356781,32,both_train
random_baseline,000004_036_00000325,002413,2088,0.003742737229913473,32,both_train
random_baseline,000005,003926,3921,0.3986973166465759,33,cross_split
random_baseline,000005,shuming_1253_00000257,252,0.035316165536642075,23,both_train
random_baseline,00000506,000020_018_00000093,413,0.5873075723648071,38,both_train
random_baseline,00000506,000021_021_00000109,397,-0.40255072712898254,34,both_train
random_baseline,00000506,002334,1828,-0.32672858238220215,32,both_train
random_baseline,00000508,000016_043_suppl_00000292,216,0.22865641117095947,38,both_train
random_baseline,00000508,002143,1635,-0.5415951013565063,34,both_train
random_baseline,00000512,000005_028_00000001,511,0.3017892837524414,37,both_train
random_baseline,00000519,000350,169,0.17762471735477448,36,both_val
random_baseline,00000526,000016_016_00000257,269,0.12183968722820282,32,cross_split
random_baseline,00000526,shuming_1075_00000273,253,0.384954035282135,30,cross_split
random_baseline,00000556,002243,1687,0.1446225643157959,38,both_train
random_baseline,00000556,002259,1703,-0.07005652785301208,37,both_train
random_baseline,00000556,shuming_1268_00000236,320,0.036011721938848495,31,both_train
random_baseline,00000556,shuming_864_00000195,361,-0.4955378770828247,35,both_train
random_baseline,00000560,shuming_1117_00000043,517,-0.2579214572906494,35,both_train
random_baseline,00000572,000809,237,-0.21857236325740814,31,both_train
random_baseline,00000572,shuming_1342_00000278,294,-0.0904456079006195,35,both_train
random_baseline,00000576,000008_004_00000167,409,-0.581842303276062,29,cross_split
random_baseline,00000576,000021_001_00000133,443,0.33728939294815063,33,cross_split
random_baseline,00000577,001578,1001,-0.7136725187301636,28,both_train
random_baseline,00000579,000759,180,-0.8602668046951294,40,both_train
random_baseline,00000579,002120,1541,-0.09234418720006943,28,both_train
random_baseline,00000586,shuming_785_00000079,507,0.46545398235321045,26,both_train
random_baseline,00000597,000006_010_00000389,208,-0.08259522914886475,40,both_train
random_baseline,00000599,000406,193,-0.27642905712127686,27,both_train
random_baseline,00000599,shuming_1116_00000046,553,0.041618309915065765,31,both_train
random_baseline,000005_003_00000181,000282,101,0.2730727791786194,37,both_train
random_baseline,000005_006_00000001,000014_052_00000261,260,-0.24064192175865173,26,cross_split
random_baseline,000005_006_00000001,000016,15,-0.26927411556243896,28,both_train
random_baseline,000005_006_00000001,000017_021_suppl_00000166,165,-0.28629806637763977,35,both_train
random_baseline,000005_006_00000001,000554,553,-0.17104393243789673,32,both_train
random_baseline,000005_010_00000001,002542,2541,-0.05508092790842056,22,cross_split
random_baseline,000005_011_00000421,shuming_1117_00000043,378,-0.0692610889673233,32,both_train
random_baseline,000005_013_00000001,001015,1014,0.22083339095115662,20,both_train
random_baseline,000005_013_00000001,003965,3964,0.1527780294418335,31,both_train
random_baseline,000005_013_00000001,shuming_1087_00000279,278,0.01704857125878334,36,both_train
random_baseline,000005_013_00000001,shuming_751_00000135,134,0.1466042697429657,26,both_train
random_baseline,000005_017_00000205,000962,757,0.39412248134613037,28,cross_split
random_baseline,000005_017_00000205,shuming_550_00000268,63,0.24246451258659363,29,cross_split
random_baseline,000005_019_00000105,003902,3797,0.3572579026222229,37,both_train
random_baseline,000005_019_00000209,000006_002_00000102,107,0.2442454993724823,28,both_train
random_baseline,000005_019_00000209,hehe_274_000002_060_00000105,104,-0.25544995069503784,30,cross_split
random_baseline,000005_019_00000209,shuming_1028_00000411,202,-0.41809597611427307,37,cross_split
random_baseline,000005_019_00000313,000012_009_00000244,69,0.3732849955558777,17,cross_split
random_baseline,000005_024_00000001,003543,3542,-0.05924436077475548,32,both_train
random_baseline,000005_026_00000001,003741,3740,-0.10757269710302353,40,both_train
random_baseline,000005_026_00000001,shuming_343_00000288,287,0.15530657768249512,29,both_train
random_baseline,000005_029_00000191,003109,2918,0.02769114263355732,26,both_val
random_baseline,000005_029_00000191,shuming_1031_00000312,121,0.1285306215286255,29,cross_split
random_baseline,000005_032_00000001,000012_015_00000253,252,-0.10857485234737396,33,both_train
random_baseline,000005_032_00000001,000152,151,-0.1728769838809967,30,both_train
random_baseline,000005_032_00000001,003004,3003,-0.04118385165929794,34,both_train
random_baseline,000005_032_00000001,003007,3006,-0.08947742730379105,33,both_train
random_baseline,000005_032_00000001,shuming_815_00000038,37,-0.04781525582075119,29,both_train
random_baseline,000005_032_00000205,003389,3184,0.33987540006637573,39,both_train
random_baseline,000005_036_00000001,001610,1609,0.22966141998767853,25,both_train
random_baseline,000005_036_00000108,hehe_69_00000070,38,0.018808823078870773,38,both_train
random_baseline,000005_036_00000215,000008_005_00000665,450,0.014700150117278099,27,both_train
random_baseline,000005_036_00000429,000733,304,0.17251339554786682,26,cross_split
random_baseline,00000609,000374,235,-0.8802310228347778,31,cross_split
random_baseline,00000615,002912,2297,0.1210377961397171,30,both_train
random_baseline,00000618,shuming_25_00000095,523,0.24282479286193848,22,cross_split
random_baseline,00000620,000020_011_00000151,469,-0.5702811479568481,24,both_train
random_baseline,00000622,shuming_1074_00000208,414,0.4704287648200989,21,cross_split
random_baseline,00000638,003766,3128,-0.17059865593910217,32,both_train
random_baseline,00000642,002520,1878,0.714052677154541,43,both_train
random_baseline,00000652,000012_019_00000151,501,0.6040616631507874,22,both_train
random_baseline,00000658,000615,43,0.18341511487960815,31,both_train
random_baseline,00000658,002175,1517,-0.16590479016304016,33,both_train
random_baseline,00000658,002292,1634,0.6706421971321106,37,cross_split
random_baseline,00000682,000013_040_suppl_00000333,349,0.11176718771457672,33,both_train
random_baseline,000006_002_00000001,001833,1832,0.04341290891170502,30,both_train
random_baseline,000006_002_00000001,shuming_22_00000135,134,0.16490086913108826,31,both_train
random_baseline,000006_004_00000104,003148,3044,0.28811752796173096,31,both_train
random_baseline,000006_004_00000207,shuming_1252_00000115,92,-0.3095719814300537,38,both_train
random_baseline,000006_004_00000413,000006_010_00000389,24,-0.21020834147930145,28,both_train
random_baseline,000006_005_00000295,000056,239,0.2847179174423218,21,both_train
random_baseline,000006_005_00000393,shuming_309_00000310,83,-0.3204197883605957,41,both_train
random_baseline,000006_007_00000211,001884,1673,0.1323544979095459,27,both_train
random_baseline,000006_007_00000211,001960,1749,0.09502461552619934,31,both_train
random_baseline,000006_008_00000001,002235,2234,-0.23202815651893616,31,both_train
random_baseline,000006_008_00000001,002912,2911,0.28476524353027344,30,both_train
random_baseline,000006_008_00000001,003262,3261,0.18033328652381897,32,cross_split
random_baseline,000006_008_00000307,002514,2207,0.48548296093940735,37,cross_split
random_baseline,000006_008_00000307,shuming_52_00000032,275,-0.2223125398159027,34,both_train
random_baseline,000006_009_00000089,shuming_375_00000012,77,0.4638511538505554,24,both_train
random_baseline,000006_010_00000292,000021_014_00000261,31,0.1122083067893982,28,both_train
random_baseline,000006_010_00000292,001986,1694,0.07822101563215256,35,both_train
random_baseline,000006_010_00000389,003262,2873,-0.04996086657047272,39,cross_split
random_baseline,000006_011_00000307,000018_006_00000187,120,0.3739614188671112,29,both_train
random_baseline,000006_011_00000307,001351,1044,0.06596604734659195,29,both_train
random_baseline,000006_013_00000001,000013_004_00000238,237,0.1792811006307602,29,cross_split
random_baseline,000006_014_00000409,001270,861,0.060916751623153687,21,cross_split
random_baseline,000006_014_00000409,hehe_23_00000021,388,0.5436647534370422,35,both_train
random_baseline,000007_004_00000433,000433,0,0.38836658000946045,24,both_train
random_baseline,000007_007_00000038,000016_028_00000257,219,0.40448567271232605,37,both_train
random_baseline,000007_007_00000038,001946,1908,0.03610556200146675,33,both_train
random_baseline,000007_015_00000209,001144,935,0.240983784198761,30,both_train
random_baseline,000007_015_00000313,000437,124,-0.0029534194618463516,35,both_train
random_baseline,000008_003_00000001,002671,2670,0.19489814341068268,31,both_val
random_baseline,000008_003_00000235,shuming_1132_00000385,150,0.051504362374544144,37,both_train
random_baseline,000008_003_00000469,shuming_698_00000001,468,-0.24406632781028748,32,cross_split
random_baseline,000008_004_00000001,000016_039_00000190,189,0.14673763513565063,35,both_train
random_baseline,000008_004_00000167,shuming_1005_00000004,163,-0.02919476479291916,37,both_train
random_baseline,000008_004_00000167,shuming_814_00000194,27,-0.24778786301612854,32,both_train
random_baseline,000008_005_00000333,002243,1910,0.08887411653995514,29,both_train
random_baseline,000008_012_00000001,shuming_969_00000275,274,0.0768028125166893,35,both_train
random_baseline,000008_012_00000151,000050,101,0.010907327756285667,23,cross_split
random_baseline,000008_013_00000195,shuming_689_00000027,168,-0.259577214717865,26,cross_split
random_baseline,000008_017_00000001,hehe_289_000002_071_00000001,0,-0.09696874022483826,23,both_train
random_baseline,000008_032_00000001,001629,1628,-0.4197504222393036,27,both_train
random_baseline,000008_035_00000001,000011_008_00000083,82,-0.04251975193619728,29,both_train
random_baseline,000008_035_00000001,001628,1627,-0.2801414132118225,32,both_train
random_baseline,000008_035_00000001,003723,3722,-0.04091902822256088,31,both_train
random_baseline,000008_035_00000108,shuming_739_00000351,243,0.3095742464065552,27,both_train
random_baseline,000008_037_00000453,000013_001_suppl_00000354,99,0.0020273132249712944,30,both_train
random_baseline,000008_040_00000304,hehe_295_000002_072_00000189,115,0.007511637173593044,41,both_val
random_baseline,000008_042_00000273,shuming_2_00000045,228,-0.004219084978103638,30,both_train
random_baseline,000008_045_00000001,002677,2676,-0.2052328735589981,29,both_train
random_baseline,000008_045_00000001,003857,3856,0.11803709715604782,23,cross_split
random_baseline,000008_045_00000157,001458,1301,-0.052500758320093155,28,both_train
random_baseline,000008_047_00000001,shuming_924_00000267,266,-0.23849338293075562,33,both_train
random_baseline,000008_047_00000112,002275,2163,-0.3739534914493561,38,both_train
random_baseline,000008_047_00000112,003827,3715,-0.36632394790649414,35,both_train
random_baseline,000008_048_00000361,000011_027_00000001,360,-0.4151110053062439,36,both_train
random_baseline,000008_048_00000361,shuming_911_00000162,199,0.16623462736606598,30,both_train
random_baseline,000009_008_00000241,002143,1902,0.2449820637702942,41,both_train
random_baseline,000009_011_00000087,000127,40,-0.35173556208610535,32,both_train
random_baseline,000009_012_00000083,001295,1212,-0.4383484721183777,38,both_train
random_baseline,000009_032_00000141,000032,109,0.15398567914962769,31,both_train
random_baseline,000009_032_00000141,hehe_299_000002_074_00000297,156,-0.42478588223457336,26,cross_split
random_baseline,000009_033_00000333,001881,1548,-0.024005744606256485,27,both_train
random_baseline,000009_034_00000179,000016_001_00000202,23,-0.0050086285918951035,35,both_train
random_baseline,000009_034_00000179,003475,3296,-0.052680209279060364,34,cross_split
random_baseline,000009_034_00000268,003200,2932,-0.05807582288980484,41,both_train
random_baseline,000009_038_00000026,000660,634,0.4846324324607849,30,both_train
random_baseline,000009_038_00000026,003240,3214,-0.3964504599571228,22,both_train
random_baseline,000009_038_00000026,shuming_182_00000086,60,0.2966257929801941,19,cross_split
random_baseline,000010_006_00000185,000013_030_00000063,122,-0.03683993220329285,29,both_train
random_baseline,000010_008_00000102,000023_008_00000068,34,0.20054921507835388,32,both_train
random_baseline,000010_008_00000102,003642,3540,0.1909676045179367,27,both_train
random_baseline,000010_008_00000102,shuming_425_00000056,46,0.6370601058006287,24,both_train
random_baseline,000010_008_00000203,001610,1407,0.7201647758483887,34,both_train
random_baseline,000010_015_00000237,000012_014_00000184,53,-0.18144479393959045,36,both_train
random_baseline,000010_015_00000237,000962,725,-0.1512640416622162,23,both_train
random_baseline,000010_015_00000237,001997,1760,0.11486805975437164,33,both_train
random_baseline,000010_016_00000189,000452,263,0.21622949838638306,32,both_train
random_baseline,000010_016_00000189,001229,1040,-0.20389316976070404,27,both_train
random_baseline,000010_016_00000283,shuming_435_00000005,278,0.3707081377506256,35,both_train
random_baseline,000011_002_00000001,000190,189,0.027717292308807373,26,both_train
random_baseline,000011_003_00000001,000395,394,-0.1867157369852066,34,both_train
random_baseline,000011_003_00000286,001172,886,-0.06909824907779694,32,cross_split
random_baseline,000011_003_00000381,003269,2888,0.09710907936096191,29,both_train
random_baseline,000011_003_00000381,003480,3099,-0.2353000044822693,33,both_train
random_baseline,000011_004_00000086,000013_025_00000001,85,0.264293372631073,33,both_train
random_baseline,000011_004_00000086,002035,1949,0.04951757192611694,25,both_train
random_baseline,000011_006_00000001,shuming_728_00000270,269,0.06297226250171661,35,both_val
random_baseline,000011_008_00000001,shuming_67_00000001,0,-0.12296584248542786,30,both_train
random_baseline,000011_015_00000244,000032_028_00000017,227,0.04599347338080406,34,both_train
random_baseline,000011_018_00000337,000013_030_00000187,150,-0.09150903671979904,28,both_train
random_baseline,000011_018_00000337,002903,2566,-0.31922265887260437,31,both_train
random_baseline,000011_019_00000165,000456,291,-0.10642493516206741,26,cross_split
random_baseline,000011_027_00000001,001728,1727,0.12336286902427673,21,both_train
random_baseline,000012_003_00000226,002271,2045,0.10374043881893158,33,cross_split
random_baseline,000012_004_00000083,000140,57,-0.040323011577129364,34,cross_split
random_baseline,000012_004_00000329,shuming_783_00000248,81,-0.09539341926574707,33,cross_split
random_baseline,000012_009_00000163,002159,1996,0.03633367270231247,22,both_train
random_baseline,000012_009_00000163,shuming_684_00000195,32,-0.22173497080802917,29,both_train
random_baseline,000012_009_00000244,000014_052_00000001,243,-0.10345965623855591,31,both_train
random_baseline,000012_009_00000244,001351,1107,-0.1378737837076187,38,both_train
random_baseline,000012_009_00000244,002022,1778,-0.12019865959882736,36,both_train
random_baseline,000012_009_00000244,003170,2926,0.09102996438741684,30,both_train
random_baseline,000012_009_00000325,001431,1106,0.394649863243103,27,both_train
random_baseline,000012_009_00000325,shuming_770_00000007,318,-0.294338583946228,39,both_train
random_baseline,000012_010_00000001,shuming_1029_00000248,247,-0.09720297157764435,30,both_train
random_baseline,000012_010_00000223,000022_008_00000001,222,-0.056921783834695816,28,cross_split
random_baseline,000012_010_00000297,002230,1933,0.18015271425247192,28,both_train
random_baseline,000012_014_00000184,000016_015_00000129,55,-0.24423782527446747,37,both_train
random_baseline,000012_014_00000184,002048,1864,-0.1015654057264328,28,both_train
random_baseline,000012_014_00000184,003363,3179,-0.19858801364898682,40,both_train
random_baseline,000012_019_00000076,000016_001_00000269,193,0.09019160270690918,31,cross_split
random_baseline,000012_020_00000365,003082,2717,0.09300059825181961,40,both_train
random_baseline,000012_022_00000090,003788,3698,0.4033576250076294,30,both_train
random_baseline,000012_025_00000313,000017_021_00000265,48,-0.38519513607025146,31,both_train
random_baseline,000012_025_00000313,shuming_1013_00000065,248,-0.22190392017364502,28,both_train
random_baseline,000012_028_00000250,001640,1390,0.08697567880153656,31,both_train
random_baseline,000012_028_00000333,001683,1350,0.05974483862519264,37,both_train
random_baseline,000012_028_00000333,001775,1442,-0.22590453922748566,44,both_train
random_baseline,000012_028_00000333,003873,3540,0.07516652345657349,30,both_train
random_baseline,000012_034_00000321,000013_045_00000343,22,0.11884309351444244,23,both_train
random_baseline,000012_035_00000244,001419,1175,-0.4325501620769501,28,both_train
random_baseline,000013_001_00000281,002923,2642,-0.08734333515167236,35,cross_split
random_baseline,000013_002_00000001,002207,2206,0.16132202744483948,37,both_train
random_baseline,000013_002_00000001,002331,2330,-0.041030824184417725,39,both_train
random_baseline,000013_010_00000232,001123,891,0.20848581194877625,24,both_train
random_baseline,000013_010_00000232,001902,1670,0.3428035378456116,23,cross_split
random_baseline,000013_015_suppl_00000384,003343,2959,0.1611914038658142,25,both_train
random_baseline,000013_016_00000001,shuming_891_00000073,72,-0.05742824450135231,29,both_train
