"index","stem","object_count","preview","review_status","error_type","line_numbers","reviewer_notes"
"1488","003813","1","images\1488_003813.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1489","003815","3","images\1489_003815.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1490","003817","3","images\1490_003817.jpg","PASS_WITH_ALIGNMENT_WARNING","invalid_bbox_size","3","Visible人物框合理且高度裁剪；Infrared/Depth存在近距离残余视差"
"1491","003820","3","images\1491_003820.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1492","003824","1","images\1492_003824.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1493","003827","1","images\1493_003827.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1494","003830","7","images\1494_003830.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1495","003836","2","images\1495_003836.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1496","003838","2","images\1496_003838.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1497","003843","7","images\1497_003843.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1498","003847","5","images\1498_003847.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1499","003852","1","images\1499_003852.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1500","003856","1","images\1500_003856.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1501","003857","1","images\1501_003857.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1502","003859","1","images\1502_003859.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1503","003860","1","images\1503_003860.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1504","003863","12","images\1504_003863.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1505","003868","2","images\1505_003868.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1506","003869","1","images\1506_003869.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1507","003872","10","images\1507_003872.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1508","003873","16","images\1508_003873.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1509","003882","8","images\1509_003882.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1510","003890","3","images\1510_003890.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1511","003895","3","images\1511_003895.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1512","003896","5","images\1512_003896.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1513","003898","5","images\1513_003898.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1514","003900","10","images\1514_003900.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1515","003902","9","images\1515_003902.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1516","003904","2","images\1516_003904.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1517","003916","3","images\1517_003916.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1518","003919","4","images\1518_003919.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1519","003923","6","images\1519_003923.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1520","003925","6","images\1520_003925.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1521","003926","6","images\1521_003926.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1522","003930","6","images\1522_003930.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1523","003934","25","images\1523_003934.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1524","003941","31","images\1524_003941.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1525","003942","26","images\1525_003942.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1526","003946","28","images\1526_003946.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1527","003949","34","images\1527_003949.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1528","003955","48","images\1528_003955.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1529","003958","46","images\1529_003958.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1530","003963","44","images\1530_003963.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1531","003965","50","images\1531_003965.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1532","003973","49","images\1532_003973.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1533","003974","45","images\1533_003974.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1534","003976","54","images\1534_003976.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1535","003979","45","images\1535_003979.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1536","003980","53","images\1536_003980.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1537","003982","66","images\1537_003982.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1538","003985","56","images\1538_003985.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1539","003987","56","images\1539_003987.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1540","003993","23","images\1540_003993.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1541","003996","23","images\1541_003996.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1542","hehe_100_000001_049_00000001","1","images\1542_hehe_100_000001_049_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1543","hehe_101_000001_049_00000022","1","images\1543_hehe_101_000001_049_00000022.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1544","hehe_102_000001_049_00000043","2","images\1544_hehe_102_000001_049_00000043.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1545","hehe_104_000001_050_00000172","1","images\1545_hehe_104_000001_050_00000172.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1546","hehe_105_000002_001_00000201","2","images\1546_hehe_105_000002_001_00000201.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1547","hehe_107_000002_001_00000101","2","images\1547_hehe_107_000002_001_00000101.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1548","hehe_10_00000044","14","images\1548_hehe_10_00000044.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1549","hehe_111_000002_003_00000001","11","images\1549_hehe_111_000002_003_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1550","hehe_112_000002_003_00000082","12","images\1550_hehe_112_000002_003_00000082.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1551","hehe_113_000002_003_00000163","13","images\1551_hehe_113_000002_003_00000163.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1552","hehe_114_000002_003_00000244","13","images\1552_hehe_114_000002_003_00000244.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1553","hehe_115_000002_003_00000325","13","images\1553_hehe_115_000002_003_00000325.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1554","hehe_117_000002_004_00000049","1","images\1554_hehe_117_000002_004_00000049.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1555","hehe_118_000002_004_00000097","1","images\1555_hehe_118_000002_004_00000097.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1556","hehe_131_000002_007_00000001","1","images\1556_hehe_131_000002_007_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1557","hehe_146_000002_010_00000166","2","images\1557_hehe_146_000002_010_00000166.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1558","hehe_14_00000113","11","images\1558_hehe_14_00000113.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1559","hehe_16_00000102","17","images\1559_hehe_16_00000102.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1560","hehe_173_000002_024_00000105","19","images\1560_hehe_173_000002_024_00000105.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1561","hehe_176_000002_025_00000001","8","images\1561_hehe_176_000002_025_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1562","hehe_178_000002_025_00000079","11","images\1562_hehe_178_000002_025_00000079.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1563","hehe_180_000002_025_00000157","8","images\1563_hehe_180_000002_025_00000157.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1564","hehe_184_000002_027_00000109","6","images\1564_hehe_184_000002_027_00000109.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1565","hehe_186_000002_028_00000050","2","images\1565_hehe_186_000002_028_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1566","hehe_190_000002_029_00000072","5","images\1566_hehe_190_000002_029_00000072.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1567","hehe_191_000002_029_00000143","5","images\1567_hehe_191_000002_029_00000143.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1568","hehe_193_000002_029_00000285","15","images\1568_hehe_193_000002_029_00000285.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1569","hehe_195_000002_030_00000057","11","images\1569_hehe_195_000002_030_00000057.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1570","hehe_196_000002_030_00000113","4","images\1570_hehe_196_000002_030_00000113.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1571","hehe_19_00000013","27","images\1571_hehe_19_00000013.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1572","hehe_1_00000111","15","images\1572_hehe_1_00000111.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1573","hehe_209_000002_033_00000133","6","images\1573_hehe_209_000002_033_00000133.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1574","hehe_219_000002_039_00000185","5","images\1574_hehe_219_000002_039_00000185.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1575","hehe_221_000002_041_00000050","21","images\1575_hehe_221_000002_041_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1576","hehe_222_000002_041_00000099","12","images\1576_hehe_222_000002_041_00000099.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1577","hehe_223_000002_041_00000148","19","images\1577_hehe_223_000002_041_00000148.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1578","hehe_224_000002_041_00000197","9","images\1578_hehe_224_000002_041_00000197.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1579","hehe_229_000002_043_00000001","15","images\1579_hehe_229_000002_043_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1580","hehe_22_00000004","10","images\1580_hehe_22_00000004.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1581","hehe_230_000002_043_00000061","15","images\1581_hehe_230_000002_043_00000061.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1582","hehe_232_000002_043_00000181","9","images\1582_hehe_232_000002_043_00000181.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1583","hehe_234_000002_044_00000055","8","images\1583_hehe_234_000002_044_00000055.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1584","hehe_235_000002_044_00000109","3","images\1584_hehe_235_000002_044_00000109.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1585","hehe_237_000002_044_00000217","9","images\1585_hehe_237_000002_044_00000217.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1586","hehe_238_000002_045_00000001","9","images\1586_hehe_238_000002_045_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1587","hehe_239_000002_045_00000050","4","images\1587_hehe_239_000002_045_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1588","hehe_23_00000021","15","images\1588_hehe_23_00000021.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1589","hehe_240_000002_045_00000099","4","images\1589_hehe_240_000002_045_00000099.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1590","hehe_241_000002_045_00000148","5","images\1590_hehe_241_000002_045_00000148.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1591","hehe_244_000002_047_00000062","11","images\1591_hehe_244_000002_047_00000062.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1592","hehe_247_000002_047_00000245","6","images\1592_hehe_247_000002_047_00000245.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1593","hehe_249_000002_048_00000061","3","images\1593_hehe_249_000002_048_00000061.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1594","hehe_250_000002_048_00000121","5","images\1594_hehe_250_000002_048_00000121.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1595","hehe_254_000002_049_00000071","7","images\1595_hehe_254_000002_049_00000071.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1596","hehe_256_000002_049_00000211","9","images\1596_hehe_256_000002_049_00000211.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1597","hehe_258_000002_050_00000066","8","images\1597_hehe_258_000002_050_00000066.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1598","hehe_259_000002_050_00000131","5","images\1598_hehe_259_000002_050_00000131.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1599","hehe_25_00000001","6","images\1599_hehe_25_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1600","hehe_268_000002_058_00000051","1","images\1600_hehe_268_000002_058_00000051.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1601","hehe_274_000002_060_00000105","8","images\1601_hehe_274_000002_060_00000105.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1602","hehe_278_000002_066_00000050","5","images\1602_hehe_278_000002_066_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1603","hehe_279_000002_066_00000099","6","images\1603_hehe_279_000002_066_00000099.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1604","hehe_287_000002_070_00000130","1","images\1604_hehe_287_000002_070_00000130.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1605","hehe_289_000002_071_00000001","15","images\1605_hehe_289_000002_071_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1606","hehe_290_000002_071_00000051","10","images\1606_hehe_290_000002_071_00000051.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1607","hehe_295_000002_072_00000189","6","images\1607_hehe_295_000002_072_00000189.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1608","hehe_296_000002_074_00000001","16","images\1608_hehe_296_000002_074_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1609","hehe_297_000002_074_00000075","15","images\1609_hehe_297_000002_074_00000075.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1610","hehe_298_000002_074_00000223","4","images\1610_hehe_298_000002_074_00000223.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1611","hehe_299_000002_074_00000297","2","images\1611_hehe_299_000002_074_00000297.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1612","hehe_300_000002_076_00000001","14","images\1612_hehe_300_000002_076_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1613","hehe_301_000002_076_00000042","5","images\1613_hehe_301_000002_076_00000042.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1614","hehe_31_00000001","13","images\1614_hehe_31_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1615","hehe_39_00000020","13","images\1615_hehe_39_00000020.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1616","hehe_3_00000001","28","images\1616_hehe_3_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1617","hehe_40_00000033","7","images\1617_hehe_40_00000033.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1618","hehe_41_00000096","6","images\1618_hehe_41_00000096.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1619","hehe_45_00000001","10","images\1619_hehe_45_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1620","hehe_48_00000001","2","images\1620_hehe_48_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1621","hehe_52_00000107","3","images\1621_hehe_52_00000107.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1622","hehe_61_00000090","12","images\1622_hehe_61_00000090.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1623","hehe_63_00000153","6","images\1623_hehe_63_00000153.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1624","hehe_65_00000229","8","images\1624_hehe_65_00000229.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1625","hehe_69_00000070","2","images\1625_hehe_69_00000070.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1626","hehe_6_00000054","18","images\1626_hehe_6_00000054.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1627","hehe_81_00000050","8","images\1627_hehe_81_00000050.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1628","hehe_86_00000253","5","images\1628_hehe_86_00000253.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1629","hehe_87_00000315","7","images\1629_hehe_87_00000315.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1630","hehe_8_00000135","19","images\1630_hehe_8_00000135.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1631","shuming_0_00000001","12","images\1631_shuming_0_00000001.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1632","shuming_1001_00000447","16","images\1632_shuming_1001_00000447.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1633","shuming_1005_00000004","28","images\1633_shuming_1005_00000004.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1634","shuming_1007_00000230","29","images\1634_shuming_1007_00000230.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1635","shuming_1013_00000065","7","images\1635_shuming_1013_00000065.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1636","shuming_1018_00000294","12","images\1636_shuming_1018_00000294.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1637","shuming_1022_00000429","4","images\1637_shuming_1022_00000429.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1638","shuming_1027_00000268","1","images\1638_shuming_1027_00000268.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1639","shuming_1028_00000411","6","images\1639_shuming_1028_00000411.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1640","shuming_1029_00000248","3","images\1640_shuming_1029_00000248.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1641","shuming_102_00000228","0","images\1641_shuming_102_00000228.jpg","PASS","empty_label","","画面内未发现赛事12类明确目标，保留空标签"
"1642","shuming_1031_00000312","2","images\1642_shuming_1031_00000312.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1643","shuming_1037_00000263","6","images\1643_shuming_1037_00000263.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1644","shuming_1038_00000223","1","images\1644_shuming_1038_00000223.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1645","shuming_1040_00000267","4","images\1645_shuming_1040_00000267.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1646","shuming_1041_00000343","2","images\1646_shuming_1041_00000343.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1647","shuming_1042_00000215","2","images\1647_shuming_1042_00000215.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1648","shuming_1045_00000017","13","images\1648_shuming_1045_00000017.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1649","shuming_1049_00000372","5","images\1649_shuming_1049_00000372.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1650","shuming_1062_00000100","6","images\1650_shuming_1062_00000100.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1651","shuming_1063_00000147","10","images\1651_shuming_1063_00000147.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1652","shuming_1064_00000087","9","images\1652_shuming_1064_00000087.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1653","shuming_1069_00000322","11","images\1653_shuming_1069_00000322.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1654","shuming_1071_00000007","8","images\1654_shuming_1071_00000007.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1655","shuming_1074_00000208","7","images\1655_shuming_1074_00000208.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1656","shuming_1075_00000273","4","images\1656_shuming_1075_00000273.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1657","shuming_1076_00000257","6","images\1657_shuming_1076_00000257.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1658","shuming_1078_00000211","4","images\1658_shuming_1078_00000211.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1659","shuming_1079_00000233","7","images\1659_shuming_1079_00000233.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1660","shuming_1080_00000016","5","images\1660_shuming_1080_00000016.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1661","shuming_1083_00000254","7","images\1661_shuming_1083_00000254.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1662","shuming_1085_00000369","6","images\1662_shuming_1085_00000369.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1663","shuming_1087_00000279","6","images\1663_shuming_1087_00000279.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1664","shuming_1093_00000194","4","images\1664_shuming_1093_00000194.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1665","shuming_1094_00000385","1","images\1665_shuming_1094_00000385.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1666","shuming_1095_00000237","1","images\1666_shuming_1095_00000237.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1667","shuming_1096_00000023","1","images\1667_shuming_1096_00000023.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1668","shuming_1101_00000011","5","images\1668_shuming_1101_00000011.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1669","shuming_1102_00000132","8","images\1669_shuming_1102_00000132.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1670","shuming_1114_00000182","3","images\1670_shuming_1114_00000182.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1671","shuming_1115_00000363","3","images\1671_shuming_1115_00000363.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1672","shuming_1116_00000046","3","images\1672_shuming_1116_00000046.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1673","shuming_1117_00000043","2","images\1673_shuming_1117_00000043.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1674","shuming_1118_00000222","1","images\1674_shuming_1118_00000222.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
"1675","shuming_1119_00000005","2","images\1675_shuming_1119_00000005.jpg","PASS","","","全量肉眼审核完成，未发现需要修改的类别、框位置或漏标问题"
